FILE   NUM   REG   BIN   HEX 
TC2.txt   181   8387154.0   01001010111111111111010010100100   0x4afff4a4 
TC2.txt   182   5581444.0   01001010101010100101010100001000   0x4aaa5508 
TC2.txt   183   8097911.0   01001010111101110010000011101110   0x4af720ee 
TC2.txt   184   8882527.0   01001011000001111000100101011111   0x4b07895f 
TC2.txt   185   8941444.0   01001011000010000110111110000100   0x4b086f84 
TC2.txt   186   4942703.0   01001010100101101101011011011110   0x4a96d6de 
TC2.txt   187   101144.0   01000111110001011000110000000000   0x47c58c00 
TC2.txt   188   7471180.0   01001010111001000000000010011000   0x4ae40098 
TC2.txt   189   1932131.0   01001001111010111101101100011000   0x49ebdb18 
TC2.txt   190   8052752.0   01001010111101011100000000100000   0x4af5c020 
TC2.txt   191   6359493.0   01001010110000100001001110001010   0x4ac2138a 
TC2.txt   192   1967646.0   01001001111100000011000011110000   0x49f030f0 
TC2.txt   193   6575052.0   01001010110010001010011110011000   0x4ac8a798 
TC2.txt   194   2323342.0   01001010000011011100111000111000   0x4a0dce38 
TC2.txt   195   6735760.0   01001010110011011000111100100000   0x4acd8f20 
TC2.txt   196   8895858.0   01001011000001111011110101110010   0x4b07bd72 
TC2.txt   197   4238091.0   01001010100000010101011000010110   0x4a815616 
TC2.txt   198   7093069.0   01001010110110000111011010011010   0x4ad8769a 
TC2.txt   199   39.0   01000010000111000000000000000000   0x421c0000 
Exectution Time 0.0
FILE   NUM   REG   BIN   HEX 
TC3.txt   0   39.0   01000010000111000000000000000000   0x421c0000 
TC3.txt   1   36.0   01000010000100000000000000000000   0x42100000 
TC3.txt   2   8.0   01000001000000000000000000000000   0x41000000 
TC3.txt   3   34.0   01000010000010000000000000000000   0x42080000 
TC3.txt   4   17.0   01000001100010000000000000000000   0x41880000 
TC3.txt   5   49.0   01000010010001000000000000000000   0x42440000 
TC3.txt   6   5.0   01000000101000000000000000000000   0x40a00000 
TC3.txt   7   39.0   01000010000111000000000000000000   0x421c0000 
TC3.txt   8   0.0   00000000000000000000000000000000   0x0 
TC3.txt   9   33.0   01000010000001000000000000000000   0x42040000 
TC3.txt   10   12.0   01000001010000000000000000000000   0x41400000 
TC3.txt   11   6.0   01000000110000000000000000000000   0x40c00000 
TC3.txt   12   27.0   01000001110110000000000000000000   0x41d80000 
TC3.txt   13   4.0   01000000100000000000000000000000   0x40800000 
TC3.txt   14   38.0   01000010000110000000000000000000   0x42180000 
TC3.txt   15   26.0   01000001110100000000000000000000   0x41d00000 
TC3.txt   16   49.0   01000010010001000000000000000000   0x42440000 
TC3.txt   17   29.0   01000001111010000000000000000000   0x41e80000 
TC3.txt   18   42.0   01000010001010000000000000000000   0x42280000 
TC3.txt   19   16.0   01000001100000000000000000000000   0x41800000 
TC3.txt   20   28.0   01000001111000000000000000000000   0x41e00000 
TC3.txt   21   34.0   01000010000010000000000000000000   0x42080000 
TC3.txt   22   20.0   01000001101000000000000000000000   0x41a00000 
TC3.txt   23   0.0   00000000000000000000000000000000   0x0 
TC3.txt   24   25.0   01000001110010000000000000000000   0x41c80000 
TC3.txt   25   45.0   01000010001101000000000000000000   0x42340000 
TC3.txt   26   3.0   01000000010000000000000000000000   0x40400000 
TC3.txt   27   46.0   01000010001110000000000000000000   0x42380000 
TC3.txt   28   46.0   01000010001110000000000000000000   0x42380000 
TC3.txt   29   29.0   01000001111010000000000000000000   0x41e80000 
TC3.txt   30   33.0   01000010000001000000000000000000   0x42040000 
TC3.txt   31   29.0   01000001111010000000000000000000   0x41e80000 
TC3.txt   32   26.0   01000001110100000000000000000000   0x41d00000 
TC3.txt   33   5.0   01000000101000000000000000000000   0x40a00000 
TC3.txt   34   36.0   01000010000100000000000000000000   0x42100000 
TC3.txt   35   12.0   01000001010000000000000000000000   0x41400000 
TC3.txt   36   45.0   01000010001101000000000000000000   0x42340000 
TC3.txt   37   50.0   01000010010010000000000000000000   0x42480000 
TC3.txt   38   0.0   00000000000000000000000000000000   0x0 
TC3.txt   39   6.0   01000000110000000000000000000000   0x40c00000 
TC3.txt   40   39.0   01000010000111000000000000000000   0x421c0000 
TC3.txt   41   35.0   01000010000011000000000000000000   0x420c0000 
TC3.txt   42   26.0   01000001110100000000000000000000   0x41d00000 
TC3.txt   43   35.0   01000010000011000000000000000000   0x420c0000 
TC3.txt   44   42.0   01000010001010000000000000000000   0x42280000 
TC3.txt   45   14.0   01000001011000000000000000000000   0x41600000 
TC3.txt   46   3.0   01000000010000000000000000000000   0x40400000 
TC3.txt   47   22.0   01000001101100000000000000000000   0x41b00000 
TC3.txt   48   47.0   01000010001111000000000000000000   0x423c0000 
TC3.txt   49   12.0   01000001010000000000000000000000   0x41400000 
TC3.txt   50   17.0   01000001100010000000000000000000   0x41880000 
TC3.txt   51   31.0   01000001111110000000000000000000   0x41f80000 
TC3.txt   52   25.0   01000001110010000000000000000000   0x41c80000 
TC3.txt   53   35.0   01000010000011000000000000000000   0x420c0000 
TC3.txt   54   18.0   01000001100100000000000000000000   0x41900000 
TC3.txt   55   14.0   01000001011000000000000000000000   0x41600000 
TC3.txt   56   37.0   01000010000101000000000000000000   0x42140000 
TC3.txt   57   8.0   01000001000000000000000000000000   0x41000000 
TC3.txt   58   41.0   01000010001001000000000000000000   0x42240000 
TC3.txt   59   50.0   01000010010010000000000000000000   0x42480000 
TC3.txt   60   9.0   01000001000100000000000000000000   0x41100000 
TC3.txt   61   2.0   01000000000000000000000000000000   0x40000000 
TC3.txt   62   12.0   01000001010000000000000000000000   0x41400000 
TC3.txt   63   39.0   01000010000111000000000000000000   0x421c0000 
TC3.txt   64   17.0   01000001100010000000000000000000   0x41880000 
TC3.txt   65   0.0   00000000000000000000000000000000   0x0 
TC3.txt   66   27.0   01000001110110000000000000000000   0x41d80000 
TC3.txt   67   28.0   01000001111000000000000000000000   0x41e00000 
TC3.txt   68   45.0   01000010001101000000000000000000   0x42340000 
TC3.txt   69   44.0   01000010001100000000000000000000   0x42300000 
TC3.txt   70   28.0   01000001111000000000000000000000   0x41e00000 
TC3.txt   71   35.0   01000010000011000000000000000000   0x420c0000 
TC3.txt   72   33.0   01000010000001000000000000000000   0x42040000 
TC3.txt   73   43.0   01000010001011000000000000000000   0x422c0000 
TC3.txt   74   4.0   01000000100000000000000000000000   0x40800000 
TC3.txt   75   23.0   01000001101110000000000000000000   0x41b80000 
TC3.txt   76   49.0   01000010010001000000000000000000   0x42440000 
TC3.txt   77   49.0   01000010010001000000000000000000   0x42440000 
TC3.txt   78   7.0   01000000111000000000000000000000   0x40e00000 
TC3.txt   79   38.0   01000010000110000000000000000000   0x42180000 
TC3.txt   80   45.0   01000010001101000000000000000000   0x42340000 
TC3.txt   81   5.0   01000000101000000000000000000000   0x40a00000 
TC3.txt   82   21.0   01000001101010000000000000000000   0x41a80000 
TC3.txt   83   26.0   01000001110100000000000000000000   0x41d00000 
TC3.txt   84   2.0   01000000000000000000000000000000   0x40000000 
TC3.txt   85   24.0   01000001110000000000000000000000   0x41c00000 
TC3.txt   86   6.0   01000000110000000000000000000000   0x40c00000 
TC3.txt   87   45.0   01000010001101000000000000000000   0x42340000 
TC3.txt   88   4.0   01000000100000000000000000000000   0x40800000 
TC3.txt   89   15.0   01000001011100000000000000000000   0x41700000 
TC3.txt   90   0.0   00000000000000000000000000000000   0x0 
TC3.txt   91   17.0   01000001100010000000000000000000   0x41880000 
TC3.txt   92   35.0   01000010000011000000000000000000   0x420c0000 
TC3.txt   93   43.0   01000010001011000000000000000000   0x422c0000 
TC3.txt   94   45.0   01000010001101000000000000000000   0x42340000 
TC3.txt   95   35.0   01000010000011000000000000000000   0x420c0000 
TC3.txt   96   8.0   01000001000000000000000000000000   0x41000000 
TC3.txt   97   28.0   01000001111000000000000000000000   0x41e00000 
TC3.txt   98   47.0   01000010001111000000000000000000   0x423c0000 
TC3.txt   99   34.0   01000010000010000000000000000000   0x42080000 
TC3.txt   100   24.0   01000001110000000000000000000000   0x41c00000 
TC3.txt   101   42.0   01000010001010000000000000000000   0x42280000 
TC3.txt   102   13.0   01000001010100000000000000000000   0x41500000 
TC3.txt   103   14.0   01000001011000000000000000000000   0x41600000 
TC3.txt   104   45.0   01000010001101000000000000000000   0x42340000 
TC3.txt   105   35.0   01000010000011000000000000000000   0x420c0000 
TC3.txt   106   27.0   01000001110110000000000000000000   0x41d80000 
TC3.txt   107   12.0   01000001010000000000000000000000   0x41400000 
TC3.txt   108   19.0   01000001100110000000000000000000   0x41980000 
TC3.txt   109   20.0   01000001101000000000000000000000   0x41a00000 
TC3.txt   110   14.0   01000001011000000000000000000000   0x41600000 
TC3.txt   111   20.0   01000001101000000000000000000000   0x41a00000 
TC3.txt   112   30.0   01000001111100000000000000000000   0x41f00000 
TC3.txt   113   12.0   01000001010000000000000000000000   0x41400000 
TC3.txt   114   36.0   01000010000100000000000000000000   0x42100000 
TC3.txt   115   47.0   01000010001111000000000000000000   0x423c0000 
TC3.txt   116   27.0   01000001110110000000000000000000   0x41d80000 
TC3.txt   117   3.0   01000000010000000000000000000000   0x40400000 
TC3.txt   118   6.0   01000000110000000000000000000000   0x40c00000 
TC3.txt   119   36.0   01000010000100000000000000000000   0x42100000 
TC3.txt   120   9.0   01000001000100000000000000000000   0x41100000 
TC3.txt   121   16.0   01000001100000000000000000000000   0x41800000 
TC3.txt   122   36.0   01000010000100000000000000000000   0x42100000 
TC3.txt   123   27.0   01000001110110000000000000000000   0x41d80000 
TC3.txt   124   7.0   01000000111000000000000000000000   0x40e00000 
TC3.txt   125   6.0   01000000110000000000000000000000   0x40c00000 
TC3.txt   126   5.0   01000000101000000000000000000000   0x40a00000 
TC3.txt   127   5.0   01000000101000000000000000000000   0x40a00000 
TC3.txt   128   47.0   01000010001111000000000000000000   0x423c0000 
TC3.txt   129   23.0   01000001101110000000000000000000   0x41b80000 
TC3.txt   130   48.0   01000010010000000000000000000000   0x42400000 
TC3.txt   131   24.0   01000001110000000000000000000000   0x41c00000 
TC3.txt   132   40.0   01000010001000000000000000000000   0x42200000 
TC3.txt   133   4.0   01000000100000000000000000000000   0x40800000 
TC3.txt   134   18.0   01000001100100000000000000000000   0x41900000 
TC3.txt   135   19.0   01000001100110000000000000000000   0x41980000 
TC3.txt   136   14.0   01000001011000000000000000000000   0x41600000 
TC3.txt   137   15.0   01000001011100000000000000000000   0x41700000 
TC3.txt   138   1.0   00111111100000000000000000000000   0x3f800000 
TC3.txt   139   24.0   01000001110000000000000000000000   0x41c00000 
TC3.txt   140   9.0   01000001000100000000000000000000   0x41100000 
TC3.txt   141   50.0   01000010010010000000000000000000   0x42480000 
TC3.txt   142   18.0   01000001100100000000000000000000   0x41900000 
TC3.txt   143   15.0   01000001011100000000000000000000   0x41700000 
TC3.txt   144   30.0   01000001111100000000000000000000   0x41f00000 
TC3.txt   145   44.0   01000010001100000000000000000000   0x42300000 
TC3.txt   146   9.0   01000001000100000000000000000000   0x41100000 
TC3.txt   147   19.0   01000001100110000000000000000000   0x41980000 
TC3.txt   148   33.0   01000010000001000000000000000000   0x42040000 
TC3.txt   149   41.0   01000010001001000000000000000000   0x42240000 
TC3.txt   150   24.0   01000001110000000000000000000000   0x41c00000 
TC3.txt   151   43.0   01000010001011000000000000000000   0x422c0000 
TC3.txt   152   48.0   01000010010000000000000000000000   0x42400000 
TC3.txt   153   23.0   01000001101110000000000000000000   0x41b80000 
TC3.txt   154   7.0   01000000111000000000000000000000   0x40e00000 
TC3.txt   155   28.0   01000001111000000000000000000000   0x41e00000 
TC3.txt   156   8.0   01000001000000000000000000000000   0x41000000 
TC3.txt   157   2.0   01000000000000000000000000000000   0x40000000 
TC3.txt   158   37.0   01000010000101000000000000000000   0x42140000 
TC3.txt   159   42.0   01000010001010000000000000000000   0x42280000 
TC3.txt   160   17.0   01000001100010000000000000000000   0x41880000 
TC3.txt   161   6.0   01000000110000000000000000000000   0x40c00000 
TC3.txt   162   36.0   01000010000100000000000000000000   0x42100000 
TC3.txt   163   22.0   01000001101100000000000000000000   0x41b00000 
TC3.txt   164   27.0   01000001110110000000000000000000   0x41d80000 
TC3.txt   165   31.0   01000001111110000000000000000000   0x41f80000 
TC3.txt   166   47.0   01000010001111000000000000000000   0x423c0000 
TC3.txt   167   43.0   01000010001011000000000000000000   0x422c0000 
TC3.txt   168   0.0   00000000000000000000000000000000   0x0 
TC3.txt   169   27.0   01000001110110000000000000000000   0x41d80000 
TC3.txt   170   30.0   01000001111100000000000000000000   0x41f00000 
TC3.txt   171   12.0   01000001010000000000000000000000   0x41400000 
TC3.txt   172   15.0   01000001011100000000000000000000   0x41700000 
TC3.txt   173   19.0   01000001100110000000000000000000   0x41980000 
TC3.txt   174   42.0   01000010001010000000000000000000   0x42280000 
TC3.txt   175   37.0   01000010000101000000000000000000   0x42140000 
TC3.txt   176   31.0   01000001111110000000000000000000   0x41f80000 
TC3.txt   177   10.0   01000001001000000000000000000000   0x41200000 
TC3.txt   178   18.0   01000001100100000000000000000000   0x41900000 
TC3.txt   179   33.0   01000010000001000000000000000000   0x42040000 
TC3.txt   180   15.0   01000001011100000000000000000000   0x41700000 
TC3.txt   181   17.0   01000001100010000000000000000000   0x41880000 
TC3.txt   182   25.0   01000001110010000000000000000000   0x41c80000 
TC3.txt   183   25.0   01000001110010000000000000000000   0x41c80000 
TC3.txt   184   5.0   01000000101000000000000000000000   0x40a00000 
TC3.txt   185   33.0   01000010000001000000000000000000   0x42040000 
TC3.txt   186   13.0   01000001010100000000000000000000   0x41500000 
TC3.txt   187   33.0   01000010000001000000000000000000   0x42040000 
TC3.txt   188   10.0   01000001001000000000000000000000   0x41200000 
TC3.txt   189   47.0   01000010001111000000000000000000   0x423c0000 
TC3.txt   190   47.0   01000010001111000000000000000000   0x423c0000 
TC3.txt   191   13.0   01000001010100000000000000000000   0x41500000 
TC3.txt   192   32.0   01000010000000000000000000000000   0x42000000 
TC3.txt   193   1.0   00111111100000000000000000000000   0x3f800000 
TC3.txt   194   1.0   00111111100000000000000000000000   0x3f800000 
TC3.txt   195   25.0   01000001110010000000000000000000   0x41c80000 
TC3.txt   196   33.0   01000010000001000000000000000000   0x42040000 
TC3.txt   197   16.0   01000001100000000000000000000000   0x41800000 
TC3.txt   198   17.0   01000001100010000000000000000000   0x41880000 
TC3.txt   199   4.0   01000000100000000000000000000000   0x40800000 
Exectution Time 0.016015052795410156
FILE   NUM   REG   BIN   HEX 
TC4.txt   0   39.0   01000010000111000000000000000000   0x421c0000 
TC4.txt   1   36.0   01000010000100000000000000000000   0x42100000 
TC4.txt   2   8.0   01000001000000000000000000000000   0x41000000 
TC4.txt   3   34.0   01000010000010000000000000000000   0x42080000 
TC4.txt   4   17.0   01000001100010000000000000000000   0x41880000 
TC4.txt   5   49.0   01000010010001000000000000000000   0x42440000 
TC4.txt   6   5.0   01000000101000000000000000000000   0x40a00000 
TC4.txt   7   0.0   00000000000000000000000000000000   0x0 
TC4.txt   8   0.0   00000000000000000000000000000000   0x0 
TC4.txt   9   33.0   01000010000001000000000000000000   0x42040000 
TC4.txt   10   12.0   01000001010000000000000000000000   0x41400000 
TC4.txt   11   6.0   01000000110000000000000000000000   0x40c00000 
TC4.txt   12   27.0   01000001110110000000000000000000   0x41d80000 
TC4.txt   13   4.0   01000000100000000000000000000000   0x40800000 
TC4.txt   14   38.0   01000010000110000000000000000000   0x42180000 
TC4.txt   15   26.0   01000001110100000000000000000000   0x41d00000 
TC4.txt   16   49.0   01000010010001000000000000000000   0x42440000 
TC4.txt   17   29.0   01000001111010000000000000000000   0x41e80000 
TC4.txt   18   42.0   01000010001010000000000000000000   0x42280000 
TC4.txt   19   16.0   01000001100000000000000000000000   0x41800000 
TC4.txt   20   0.0   00000000000000000000000000000000   0x0 
TC4.txt   21   34.0   01000010000010000000000000000000   0x42080000 
TC4.txt   22   20.0   01000001101000000000000000000000   0x41a00000 
TC4.txt   23   0.0   00000000000000000000000000000000   0x0 
TC4.txt   24   25.0   01000001110010000000000000000000   0x41c80000 
TC4.txt   25   45.0   01000010001101000000000000000000   0x42340000 
TC4.txt   26   3.0   01000000010000000000000000000000   0x40400000 
TC4.txt   27   46.0   01000010001110000000000000000000   0x42380000 
TC4.txt   28   46.0   01000010001110000000000000000000   0x42380000 
TC4.txt   29   29.0   01000001111010000000000000000000   0x41e80000 
TC4.txt   30   33.0   01000010000001000000000000000000   0x42040000 
TC4.txt   31   29.0   01000001111010000000000000000000   0x41e80000 
TC4.txt   32   26.0   01000001110100000000000000000000   0x41d00000 
TC4.txt   33   5.0   01000000101000000000000000000000   0x40a00000 
TC4.txt   34   36.0   01000010000100000000000000000000   0x42100000 
TC4.txt   35   12.0   01000001010000000000000000000000   0x41400000 
TC4.txt   36   45.0   01000010001101000000000000000000   0x42340000 
TC4.txt   37   50.0   01000010010010000000000000000000   0x42480000 
TC4.txt   38   0.0   00000000000000000000000000000000   0x0 
TC4.txt   39   6.0   01000000110000000000000000000000   0x40c00000 
TC4.txt   40   0.0   00000000000000000000000000000000   0x0 
Exectution Time 0.015694856643676758
